Date,Close,MIN.YEAR,Year,New.Year,Min,Min.Date,Max,Max.Date,New.Year
5/11/21,143.0625,1/4/21,,,,,,,
5/12/21,137.585007,1/4/21,,,,,,,
5/13/21,136.652496,1/4/21,,,,,,,
5/14/21,142.429993,1/4/21,,,,,,,
5/17/21,141.654999,1/4/21,,,,,,,
5/18/21,140.157501,1/4/21,,,,,,,
5/19/21,140.657501,1/4/21,,,,,,,
5/20/21,146.125,1/4/21,,,,,,,
5/21/21,149.917496,1/4/21,,,,,,,
5/24/21,156.119995,1/4/21,,,,,,,
5/25/21,156.477493,1/4/21,,,,,,,
5/26/21,157,1/4/21,,,,,,,
5/27/21,154.880005,1/4/21,,,,,,,
5/28/21,162.445007,1/4/21,,,,,,,
6/1/21,162.645004,1/4/21,,,,,,,
6/2/21,167.782501,1/4/21,,,,,,,
6/3/21,169.697495,1/4/21,,,,,,,
6/4/21,175.782501,1/4/21,,,,,,,
6/7/21,176.190002,1/4/21,,,,,,,
6/8/21,174.570007,1/4/21,,,,,,,
6/9/21,173.582504,1/4/21,,,,,,,
6/10/21,174.25,1/4/21,,,,,,,
6/11/21,178.252502,1/4/21,,,,,,,
6/14/21,180.1875,1/4/21,,,,,,,
6/15/21,177.884995,1/4/21,,,,,,,
6/16/21,178.102493,1/4/21,,,,,,,
6/17/21,186.572495,1/4/21,,,,,,,
6/18/21,186.387497,1/4/21,,,,,,,
6/21/21,184.272507,1/4/21,,,,,,,
6/22/21,188.867493,1/4/21,,,,,,,
6/23/21,190.572495,1/4/21,,,,,,,
6/24/21,192.054993,1/4/21,,,,,,,
6/25/21,190.309998,1/4/21,,,,,,,
6/28/21,199.850006,1/4/21,,,,,,,
6/29/21,200.267502,1/4/21,,,,,,,
6/30/21,200.024994,1/4/21,,,,,,,
7/1/21,202.119995,1/4/21,,,,,,,
7/2/21,204.869995,1/4/21,,,,,,,
7/6/21,206.985001,1/4/21,,,,,,,
7/7/21,203.717499,1/4/21,,,,,,,
7/8/21,199.027496,1/4/21,,,,,,,
7/9/21,200.502502,1/4/21,,,,,,,
7/12/21,205.125,1/4/21,,,,,,,
7/13/21,202.5,1/4/21,,,,,,,
7/14/21,198.414993,1/4/21,,,,,,,
7/15/21,189.662506,1/4/21,,,,,,,
7/16/21,181.610001,1/4/21,,,,,,,
7/19/21,187.797501,1/4/21,,,,,,,
7/20/21,186.119995,1/4/21,,,,,,,
7/21/21,194.100006,1/4/21,,,,,,,
7/22/21,195.940002,1/4/21,,,,,,,
7/23/21,195.580002,1/4/21,,,,,,,
7/26/21,192.940002,1/4/21,,,,,,,
7/27/21,192.080002,1/4/21,,,,,,,
7/28/21,195.029999,1/4/21,,,,,,,
7/29/21,196.619995,1/4/21,,,,,,,
7/30/21,194.990005,1/4/21,,,,,,,
8/2/21,197.5,1/4/21,,,,,,,
8/3/21,198.149994,1/4/21,,,,,,,
8/4/21,202.740005,1/4/21,,,,,,,
8/5/21,206.369995,1/4/21,,,,,,,
8/6/21,203.660004,1/4/21,,,,,,,
8/9/21,202.949997,1/4/21,,,,,,,
8/10/21,199.360001,1/4/21,,,,,,,
8/11/21,196.990005,1/4/21,,,,,,,
8/12/21,199.050003,1/4/21,,,,,,,
8/13/21,201.880005,1/4/21,,,,,,,
8/16/21,199.5,1/4/21,,,,,,,
8/17/21,194.580002,1/4/21,,,,,,,
8/18/21,190.399994,1/4/21,,,,,,,
8/19/21,197.979996,1/4/21,,,,,,,
8/20/21,208.160004,1/4/21,,,,,,,
8/23/21,219.580002,1/4/21,,,,,,,
8/24/21,217.929993,1/4/21,,,,,,,
8/25/21,222.130005,1/4/21,,,,,,,
8/26/21,220.679993,1/4/21,,,,,,,
8/27/21,226.360001,1/4/21,,,,,,,
8/30/21,226.880005,1/4/21,,,,,,,
8/31/21,223.850006,1/4/21,,,,,,,
9/1/21,224.410004,1/4/21,,,,,,,
9/2/21,223.960007,1/4/21,,,,,,,
9/3/21,228.429993,1/4/21,,,,,,,
9/7/21,226.619995,1/4/21,,,,,,,
9/8/21,223.389999,1/4/21,,,,,,,
9/9/21,221.770004,1/4/21,,,,,,,
9/10/21,224.779999,1/4/21,,,,,,,
9/13/21,221.520004,1/4/21,,,,,,,
9/14/21,222.419998,1/4/21,,,,,,,
9/15/21,223.410004,1/4/21,,,,,,,
9/16/21,222.419998,1/4/21,,,,,,,
9/17/21,219,1/4/21,,,,,,,
9/20/21,211.130005,1/4/21,,,,,,,
9/21/21,212.460007,1/4/21,,,,,,,
9/22/21,219.410004,1/4/21,,,,,,,
9/23/21,224.820007,1/4/21,,,,,,,
9/24/21,220.809998,1/4/21,,,,,,,
9/27/21,216.600006,1/4/21,,,,,,,
9/28/21,206.990005,1/4/21,,,,,,,
9/29/21,205.169998,1/4/21,,,,,,,
9/30/21,207.160004,1/4/21,,,,,,,
10/1/21,207.419998,1/4/21,,,,,,,
10/4/21,197.320007,1/4/21,,,,,,,
10/5/21,204.509995,1/4/21,,,,,,,
10/6/21,207,1/4/21,,,,,,,
10/7/21,210.75,1/4/21,,,,,,,
10/8/21,208.309998,1/4/21,,,,,,,
10/11/21,206.949997,1/4/21,,,,,,,
10/12/21,206.710007,1/4/21,,,,,,,
10/13/21,209.389999,1/4/21,,,,,,,
10/14/21,217.460007,1/4/21,,,,,,,
10/15/21,218.619995,1/4/21,,,,,,,
10/18/21,222.220001,1/4/21,,,,,,,
10/19/21,222.899994,1/4/21,,,,,,,
10/20/21,221.029999,1/4/21,,,,,,,
10/21/21,226.919998,1/4/21,,,,,,,
10/22/21,227.259995,1/4/21,,,,,,,
10/25/21,231.660004,1/4/21,,,,,,,
10/26/21,247.169998,1/4/21,,,,,,,
10/27/21,244.509995,1/4/21,,,,,,,
10/28/21,249.410004,1/4/21,,,,,,,
10/29/21,255.669998,1/4/21,,,,,,,
11/1/21,258.269989,1/4/21,,,,,,,
11/2/21,264.01001,1/4/21,,,,,,,
11/3/21,265.980011,1/4/21,,,,,,,
11/4/21,298.01001,1/4/21,,,,,,,
11/5/21,297.519989,1/4/21,,,,,,,
11/8/21,308.040009,1/4/21,,,,,,,
11/9/21,306.570007,1/4/21,,,,,,,
11/10/21,294.589996,1/4/21,,,,,,,
11/11/21,303.899994,1/4/21,,,,,,,
11/12/21,303.899994,1/4/21,,,,,,,
11/15/21,300.25,1/4/21,,,,,,,
11/16/21,302.029999,1/4/21,,,,,,,
11/17/21,292.609985,1/4/21,,,,,,,
11/18/21,316.75,1/4/21,,,,,,,
11/19/21,329.850006,1/4/21,,,,,,,
11/22/21,319.559998,1/4/21,,,,,,,
11/23/21,317.459991,1/4/21,,,,,,,
11/24/21,326.73999,1/4/21,,,,,,,
11/26/21,315.029999,1/4/21,,,,,,,
11/29/21,333.76001,1/4/21,,,,,,,
11/30/21,326.76001,1/4/21,,,,,,,
12/1/21,314.350006,1/4/21,,,,,,,
12/2/21,321.26001,1/4/21,,,,,,,
12/3/21,306.929993,1/4/21,,,,,,,
12/6/21,300.369995,1/4/21,,,,,,,
12/7/21,324.269989,1/4/21,,,,,,,
12/8/21,318.26001,1/4/21,,,,,,,
12/9/21,304.899994,1/4/21,,,,,,,
12/10/21,301.980011,1/4/21,,,,,,,
12/13/21,281.609985,1/4/21,,,,,,,
12/14/21,283.369995,1/4/21,,,,,,,
12/15/21,304.589996,1/4/21,,,,,,,
12/16/21,283.869995,1/4/21,,,,,,,
12/17/21,278.01001,1/4/21,,,,,,,
12/20/21,277.190002,1/4/21,,,,,,,
12/21/21,290.75,1/4/21,,,,,,,
12/22/21,294,1/4/21,,,,,,,
12/23/21,296.399994,1/4/21,,,,,,,
12/27/21,309.450012,1/4/21,,,,,,,
12/28/21,303.220001,1/4/21,,,,,,,
12/29/21,300.01001,1/4/21,,,,,,,
12/30/21,295.859985,1/4/21,,,,,,,
12/31/21,294.109985,1/4/21,,,,,,,
1/3/22,301.209991,1/3/22,,,,,,,
1/4/22,292.899994,1/3/22,,,,,,,
1/5/22,276.040009,1/3/22,,,,,,,
1/6/22,281.779999,1/3/22,,,,,,,
1/7/22,272.470001,1/3/22,,,,,,,
1/10/22,274,1/3/22,,,,,,,
1/11/22,278.170013,1/3/22,,,,,,,
1/12/22,279.98999,1/3/22,,,,,,,
1/13/22,265.75,1/3/22,,,,,,,
1/14/22,269.420013,1/3/22,,,,,,,
1/18/22,259.029999,1/3/22,,,,,,,
1/19/22,250.669998,1/3/22,,,,,,,
1/20/22,241.5,1/3/22,,,,,,,
1/21/22,233.740005,1/3/22,,,,,,,
1/24/22,233.720001,1/3/22,,,,,,,
1/25/22,223.240005,1/3/22,,,,,,,
1/26/22,227.720001,1/3/22,,,,,,,
1/27/22,219.440002,1/3/22,,,,,,,
1/28/22,228.399994,1/3/22,,,,,,,
1/31/22,244.860001,1/3/22,,,,,,,
2/1/22,246.380005,1/3/22,,,,,,,
2/2/22,252.419998,1/3/22,,,,,,,
2/3/22,239.479996,1/3/22,,,,,,,
2/4/22,243.190002,1/3/22,,,,,,,
2/7/22,247.279999,1/3/22,,,,,,,
2/8/22,251.080002,1/3/22,,,,,,,
2/9/22,267.049988,1/3/22,,,,,,,
2/10/22,258.23999,1/3/22,,,,,,,
2/11/22,239.490005,1/3/22,,,,,,,
2/14/22,242.669998,1/3/22,,,,,,,
2/15/22,264.950012,1/3/22,,,,,,,
2/16/22,265.109985,1/3/22,,,,,,,
2/17/22,245.070007,1/3/22,,,,,,,
2/18/22,236.419998,1/3/22,,,,,,,
2/22/22,233.899994,1/3/22,,,,,,,
2/23/22,223.869995,1/3/22,,,,,,,
2/24/22,237.479996,1/3/22,,,,,,,
2/25/22,241.570007,1/3/22,,,,,,,
2/28/22,243.850006,1/3/22,,,,,,,
3/1/22,234.770004,1/3/22,,,,,,,
3/2/22,242.199997,1/3/22,,,,,,,
3/3/22,237.139999,1/3/22,,,,,,,
3/4/22,229.360001,1/3/22,,,,,,,
3/7/22,213.520004,1/3/22,,,,,,,
3/8/22,215.139999,1/3/22,,,,,,,
3/9/22,230.139999,1/3/22,,,,,,,
3/10/22,226.580002,1/3/22,,,,,,,
3/11/22,221,1/3/22,,,,,,,
3/14/22,213.300003,1/3/22,,,,,,,
3/15/22,229.729996,1/3/22,,,,,,,
3/16/22,244.960007,1/3/22,,,,,,,
3/17/22,247.660004,1/3/22,,,,,,,
3/18/22,264.529999,1/3/22,,,,,,,
3/21/22,267.339996,1/3/22,,,,,,,
3/22/22,265.23999,1/3/22,,,,,,,
3/23/22,256.339996,1/3/22,,,,,,,
3/24/22,281.5,1/3/22,,,,,,,
3/25/22,276.920013,1/3/22,,,,,,,
3/28/22,282.190002,1/3/22,,,,,,,
3/29/22,286.559998,1/3/22,,,,,,,
3/30/22,276.899994,1/3/22,,,,,,,
3/31/22,272.859985,1/3/22,,,,,,,
4/1/22,267.119995,1/3/22,,,,,,,
4/4/22,273.600006,1/3/22,,,,,,,
4/5/22,259.309998,1/3/22,,,,,,,
4/6/22,244.070007,1/3/22,,,,,,,
4/7/22,242.080002,1/3/22,,,,,,,
4/8/22,231.190002,1/3/22,,,,,,,
4/11/22,219.169998,1/3/22,,,,,,,
4/12/22,215.039993,1/3/22,,,,,,,
4/13/22,222.029999,1/3/22,,,,,,,
4/14/22,212.580002,1/3/22,,,,,,,
4/18/22,217.830002,1/3/22,,,,,,,
4/19/22,221.979996,1/3/22,,,,,,,
4/20/22,214.820007,1/3/22,,,,,,,
4/21/22,201.830002,1/3/22,,,,,,,
4/22/22,195.149994,1/3/22,,,,,,,
4/25/22,199.020004,1/3/22,,,,,,,
4/26/22,187.880005,1/3/22,,,,,,,
4/27/22,184.149994,1/3/22,,,,,,,
4/28/22,197.820007,1/3/22,,,,,,,
4/29/22,185.470001,1/3/22,,,,,,,
5/2/22,195.330002,1/3/22,,,,,,,
5/3/22,196.020004,1/3/22,,,,,,,
5/4/22,203.339996,1/3/22,,,,,,,
5/5/22,188.440002,1/3/22,,,,,,,
5/6/22,186.75,1/3/22,,,,,,,
5/9/22,169.5,1/3/22,,,,,,,
5/10/22,175.949997,1/3/22,,,,,,,
5/11/22,166.300003,1/3/22,,,,,,,
5/12/22,161.75,1/3/22,,,,,,,
5/13/22,177.059998,1/3/22,,,,,,,
5/16/22,172.639999,1/3/22,,,,,,,
5/17/22,181.770004,1/3/22,,,,,,,
5/18/22,169.380005,1/3/22,,,,,,,
5/19/22,171.240005,1/3/22,,,,,,,
5/20/22,166.940002,1/3/22,,,,,,,
5/23/22,168.979996,1/3/22,,,,,,,
5/24/22,161.539993,1/3/22,,,,,,,
5/25/22,169.75,1/3/22,,,,,,,
5/26/22,178.509995,1/3/22,,,,,,,
5/27/22,188.110001,1/3/22,,,,,,,
5/31/22,186.720001,1/3/22,,,,,,,
6/1/22,183.199997,1/3/22,,,,,,,
6/2/22,195.919998,1/3/22,,,,,,,
6/3/22,187.199997,1/3/22,,,,,,,
6/6/22,187.860001,1/3/22,,,,,,,
6/7/22,189.259995,1/3/22,,,,,,,
6/8/22,186.479996,1/3/22,,,,,,,
6/9/22,180.479996,1/3/22,,,,,,,
6/10/22,169.740005,1/3/22,,,,,,,
6/13/22,156.470001,1/3/22,,,,,,,
6/14/22,158.360001,1/3/22,,,,,,,
6/15/22,165.270004,1/3/22,,,,,,,
6/16/22,156.009995,1/3/22,,,,,,,
6/17/22,158.800003,1/3/22,,,,,,,
6/21/22,165.660004,1/3/22,,,,,,,
6/22/22,163.600006,1/3/22,,,,,,,
6/23/22,162.25,1/3/22,,,,,,,
6/24/22,171.259995,1/3/22,,,,,,,
6/27/22,168.690002,1/3/22,,,,,,,
6/28/22,159.820007,1/3/22,,,,,,,
6/29/22,155.419998,1/3/22,,,,,,,
6/30/22,151.589996,1/3/22,,,,,,,
7/1/22,145.229996,1/3/22,,,,,,,
7/5/22,149.639999,1/3/22,,,,,,,
7/6/22,151.300003,1/3/22,,,,,,,
7/7/22,158.580002,1/3/22,,,,,,,
7/8/22,158.380005,1/3/22,,,,,,,
7/11/22,151.520004,1/3/22,,,,,,,
7/12/22,150.820007,1/3/22,,,,,,,
7/13/22,151.639999,1/3/22,,,,,,,
7/14/22,153.720001,1/3/22,,,,,,,
7/15/22,157.619995,1/3/22,,,,,,,
7/18/22,161.009995,1/3/22,,,,,,,
7/19/22,169.919998,1/3/22,,,,,,,
7/20/22,178.070007,1/3/22,,,,,,,
7/21/22,180.5,1/3/22,,,,,,,
7/22/22,173.190002,1/3/22,,,,,,,
7/25/22,170.240005,1/3/22,,,,,,,
7/26/22,165.330002,1/3/22,,,,,,,
7/27/22,177.899994,1/3/22,,,,,,,
7/28/22,179.839996,1/3/22,,,,,,,
7/29/22,181.630005,1/3/22,,,,,,,
8/1/22,184.410004,1/3/22,,,,,,,
8/2/22,185.259995,1/3/22,,,,,,,
8/3/22,188.929993,1/3/22,,,,,,,
8/4/22,192.149994,1/3/22,,,,,,,
8/5/22,189.889999,1/3/22,,,,,,,
8/8/22,177.929993,1/3/22,,,,,,,
8/9/22,170.860001,1/3/22,,,,,,,
8/10/22,180.970001,1/3/22,,,,,,,
8/11/22,179.419998,1/3/22,,,,,,,
8/12/22,187.089996,1/3/22,,,,,,,
8/15/22,190.320007,1/3/22,,,,,,,
8/16/22,188.789993,1/3/22,,,,,,,
8/17/22,183.350006,1/3/22,,,,,,,
8/18/22,187.729996,1/3/22,,,,,,,
8/19/22,178.490005,1/3/22,,,,,,,
8/22/22,170.339996,1/3/22,,,,,,,
8/23/22,171.809998,1/3/22,,,,,,,
8/24/22,172.220001,1/3/22,,,,,,,
8/25/22,179.130005,1/3/22,,,,,,,
8/26/22,162.600006,1/3/22,,,,,,,
8/29/22,158.009995,1/3/22,,,,,,,
8/30/22,154.679993,1/3/22,,,,,,,
8/31/22,150.940002,1/3/22,,,,,,,
9/1/22,139.369995,1/3/22,,,,,,,
9/2/22,136.470001,1/3/22,,,,,,,
9/6/22,134.649994,1/3/22,,,,,,,
9/7/22,137.139999,1/3/22,,,,,,,
9/8/22,139.899994,1/3/22,,,,,,,
9/9/22,143.869995,1/3/22,,,,,,,
9/12/22,145.050003,1/3/22,,,,,,,
9/13/22,131.309998,1/3/22,,,,,,,
9/14/22,131.279999,1/3/22,,,,,,,
9/15/22,129.289993,1/3/22,,,,,,,
9/16/22,131.979996,1/3/22,,,,,,,
9/19/22,133.820007,1/3/22,,,,,,,
9/20/22,131.759995,1/3/22,,,,,,,
9/21/22,132.610001,1/3/22,,,,,,,
9/22/22,125.610001,1/3/22,,,,,,,
9/23/22,125.160004,1/3/22,,,,,,,
9/26/22,122.279999,1/3/22,,,,,,,
9/27/22,124.129997,1/3/22,,,,,,,
9/28/22,127.360001,1/3/22,,,,,,,
9/29/22,122.199997,1/3/22,,,,,,,
9/30/22,121.389999,1/3/22,,,,,,,
10/3/22,125.120003,1/3/22,,,,,,,
10/4/22,131.669998,1/3/22,,,,,,,
10/5/22,132.089996,1/3/22,,,,,,,
10/6/22,131.300003,1/3/22,,,,,,,
10/7/22,120.760002,1/3/22,,,,,,,
10/10/22,116.699997,1/3/22,,,,,,,
10/11/22,115.860001,1/3/22,,,,,,,
10/12/22,115,1/3/22,,,,,,,
10/13/22,119.599998,1/3/22,,,,,,,
10/14/22,112.269997,1/3/22,,,,,,,
10/17/22,118.879997,1/3/22,,,,,,,
10/18/22,119.669998,1/3/22,,,,,,,
10/19/22,120.510002,1/3/22,,,,,,,
10/20/22,121.940002,1/3/22,,,,,,,
10/21/22,124.660004,1/3/22,,,,,,,
10/24/22,125.989998,1/3/22,,,,,,,
10/25/22,132.610001,1/3/22,,,,,,,
10/26/22,128.960007,1/3/22,,,,,,,
10/27/22,131.759995,1/3/22,,,,,,,
10/28/22,138.339996,1/3/22,,,,,,,
10/31/22,134.970001,1/3/22,,,,,,,
11/1/22,135.429993,1/3/22,,,,,,,
11/2/22,132.190002,1/3/22,,,,,,,
11/3/22,134.210007,1/3/22,,,,,,,
11/4/22,141.559998,1/3/22,,,,,,,
11/7/22,143.009995,1/3/22,,,,,,,
11/8/22,146.020004,1/3/22,,,,,,,
11/9/22,137.759995,1/3/22,,,,,,,
11/10/22,157.5,1/3/22,,,,,,,
11/11/22,163.270004,1/3/22,,,,,,,
11/14/22,162.949997,1/3/22,,,,,,,
11/15/22,166.660004,1/3/22,,,,,,,
11/16/22,159.100006,1/3/22,,,,,,,
11/17/22,156.770004,1/3/22,,,,,,,
11/18/22,154.089996,1/3/22,,,,,,,
11/21/22,153.169998,1/3/22,,,,,,,
11/22/22,160.380005,1/3/22,,,,,,,
11/23/22,165.190002,1/3/22,,,,,,,
11/25/22,162.699997,1/3/22,,,,,,,
11/28/22,158.270004,1/3/22,,,,,,,
11/29/22,156.389999,1/3/22,,,,,,,
11/30/22,169.229996,1/3/22,,,,,,,
12/1/22,171.350006,1/3/22,,,,,,,
12/2/22,168.759995,1/3/22,,,,,,,
12/5/22,166.100006,1/3/22,,,,,,,
12/6/22,159.869995,1/3/22,,,,,,,
12/7/22,161.199997,1/3/22,,,,,,,
12/8/22,171.690002,1/3/22,,,,,,,
12/9/22,170.009995,1/3/22,,,,,,,
12/12/22,175.350006,1/3/22,,,,,,,
12/13/22,180.720001,1/3/22,,,,,,,
12/14/22,176.740005,1/3/22,,,,,,,
12/15/22,169.520004,1/3/22,,,,,,,
12/16/22,165.710007,1/3/22,,,,,,,
12/19/22,162.539993,1/3/22,,,,,,,
12/20/22,160.850006,1/3/22,,,,,,,
12/21/22,165.009995,1/3/22,,,,,,,
12/22/22,153.389999,1/3/22,,,,,,,
12/23/22,152.059998,1/3/22,,,,,,,
12/27/22,141.210007,1/3/22,,,,,,,
12/28/22,140.360001,1/3/22,,,,,,,
12/29/22,146.029999,1/3/22,,,,,,,
12/30/22,146.139999,1/3/22,,,,,,,
1/3/23,143.149994,1/3/23,,,,,,,
1/4/23,147.490005,1/3/23,,,,,,,
1/5/23,142.649994,1/3/23,,,,,,,
1/6/23,148.589996,1/3/23,,,,,,,
1/9/23,156.279999,1/3/23,,,,,,,
1/10/23,159.089996,1/3/23,,,,,,,
1/11/23,160.009995,1/3/23,,,,,,,
1/12/23,165.110001,1/3/23,,,,,,,
1/13/23,168.990005,1/3/23,,,,,,,
1/17/23,177.020004,1/3/23,,,,,,,
1/18/23,173.770004,1/3/23,,,,,,,
1/19/23,167.649994,1/3/23,,,,,,,
1/20/23,178.389999,1/3/23,,,,,,,
1/23/23,191.929993,1/3/23,,,,,,,
1/24/23,192.649994,1/3/23,,,,,,,
1/25/23,193.229996,1/3/23,,,,,,,
1/26/23,198.020004,1/3/23,,,,,,,
1/27/23,203.649994,1/3/23,,,,,,,
1/30/23,191.619995,1/3/23,,,,,,,
1/31/23,195.369995,1/3/23,,,,,,,
2/1/23,209.429993,1/3/23,,,,,,,
2/2/23,217.089996,1/3/23,,,,,,,
2/3/23,211,1/3/23,,,,,,,
2/6/23,210.889999,1/3/23,,,,,,,
2/7/23,221.729996,1/3/23,,,,,,,
2/8/23,222.050003,1/3/23,,,,,,,
2/9/23,223.369995,1/3/23,,,,,,,
2/10/23,212.649994,1/3/23,,,,,,,
2/13/23,217.880005,1/3/23,,,,,,,
2/14/23,229.710007,1/3/23,,,,,,,
2/15/23,227.639999,1/3/23,,,,,,,
2/16/23,220.020004,1/3/23,,,,,,,
2/17/23,213.880005,1/3/23,,,,,,,
2/21/23,206.550003,1/3/23,,,,,,,
2/22/23,207.539993,1/3/23,,,,,,,
2/23/23,236.639999,1/3/23,,,,,,,
2/24/23,232.860001,1/3/23,,,,,,,
2/27/23,235.009995,1/3/23,,,,,,,
2/28/23,232.160004,1/3/23,,,,,,,
3/1/23,226.979996,1/3/23,,,,,,,
3/2/23,233.139999,1/3/23,,,,,,,
3/3/23,238.899994,1/3/23,,,,,,,
3/6/23,235.539993,1/3/23,,,,,,,
3/7/23,232.880005,1/3/23,,,,,,,
3/8/23,241.809998,1/3/23,,,,,,,
3/9/23,234.360001,1/3/23,,,,,,,
3/10/23,229.649994,1/3/23,,,,,,,
3/13/23,229.660004,1/3/23,,,,,,,
3/14/23,240.630005,1/3/23,,,,,,,
3/15/23,242.279999,1/3/23,,,,,,,
3/16/23,255.410004,1/3/23,,,,,,,
3/17/23,257.25,1/3/23,,,,,,,
3/20/23,259,1/3/23,,,,,,,
3/21/23,261.98999,1/3/23,,,,,,,
3/22/23,264.679993,1/3/23,,,,,,,
3/23/23,271.910004,1/3/23,,,,,,,
3/24/23,267.790009,1/3/23,,,,,,,
3/27/23,265.309998,1/3/23,,,,,,,
3/28/23,264.100006,1/3/23,,,,,,,
3/29/23,269.839996,1/3/23,,,,,,,
3/30/23,273.829987,1/3/23,,,,,,,
3/31/23,277.769989,1/3/23,,,,,,,
4/3/23,279.649994,1/3/23,,,,,,,
4/4/23,274.529999,1/3/23,,,,,,,
4/5/23,268.809998,1/3/23,,,,,,,
4/6/23,270.369995,1/3/23,,,,,,,
4/10/23,275.790009,1/3/23,,,,,,,
4/11/23,271.690002,1/3/23,,,,,,,
4/12/23,264.950012,1/3/23,,,,,,,
4/13/23,264.630005,1/3/23,,,,,,,
4/14/23,267.579987,1/3/23,,,,,,,
4/17/23,270.019989,1/3/23,,,,,,,
4/18/23,276.670013,1/3/23,,,,,,,
4/19/23,279.309998,1/3/23,,,,,,,
4/20/23,271.040009,1/3/23,,,,,,,
4/21/23,271.190002,1/3/23,,,,,,,
4/24/23,270.420013,1/3/23,,,,,,,
4/25/23,262.410004,1/3/23,,,,,,,
4/26/23,269.559998,1/3/23,,,,,,,
4/27/23,272.26001,1/3/23,,,,,,,
4/28/23,277.48999,1/3/23,,,,,,,
5/1/23,289.100006,1/3/23,,,,,,,
5/2/23,282.100006,1/3/23,,,,,,,
5/3/23,278.019989,1/3/23,,,,,,,
5/4/23,275.619995,1/3/23,,,,,,,
5/5/23,286.799988,1/3/23,,,,,,,
5/8/23,291.51001,1/3/23,,,,,,,
5/9/23,285.709991,1/3/23,,,,,,,
5/10/23,288.850006,1/3/23,,,,,,,
5/11/23,285.779999,1/3/23,,,,,,,
5/12/23,283.399994,1/3/23,,,,,,,
5/15/23,289.529999,1/3/23,,,,,,,
5/16/23,292.130005,1/3/23,,,,,,,
5/17/23,301.779999,1/3/23,,,,,,,
5/18/23,316.779999,1/3/23,,,,,,,
5/19/23,312.640015,1/3/23,,,,,,,
5/22/23,311.76001,1/3/23,,,,,,,
5/23/23,306.880005,1/3/23,,,,,,,
5/24/23,305.380005,1/3/23,,,,,,,
5/25/23,379.799988,1/3/23,,,,,,,
5/26/23,389.459991,1/3/23,,,,,,,
5/30/23,401.109985,1/3/23,,,,,,,
5/31/23,378.339996,1/3/23,,,,,,,
6/1/23,397.700012,1/3/23,,,,,,,
6/2/23,393.269989,1/3/23,,,,,,,
6/5/23,391.709991,1/3/23,,,,,,,
6/6/23,386.540009,1/3/23,,,,,,,
6/7/23,374.75,1/3/23,,,,,,,
6/8/23,385.100006,1/3/23,,,,,,,
6/9/23,387.700012,1/3/23,,,,,,,
6/12/23,394.820007,1/3/23,,,,,,,
6/13/23,410.220001,1/3/23,,,,,,,
6/14/23,429.970001,1/3/23,,,,,,,
6/15/23,426.529999,1/3/23,,,,,,,
6/16/23,426.920013,1/3/23,,,,,,,
6/20/23,438.079987,1/3/23,,,,,,,
6/21/23,430.450012,1/3/23,,,,,,,
6/22/23,430.25,1/3/23,,,,,,,
6/23/23,422.089996,1/3/23,,,,,,,
6/26/23,406.320007,1/3/23,,,,,,,
6/27/23,418.76001,1/3/23,,,,,,,
6/28/23,411.170013,1/3/23,,,,,,,
6/29/23,408.220001,1/3/23,,,,,,,
6/30/23,423.019989,1/3/23,,,,,,,
7/3/23,424.130005,1/3/23,,,,,,,
7/5/23,423.170013,1/3/23,,,,,,,
7/6/23,421.029999,1/3/23,,,,,,,
7/7/23,425.029999,1/3/23,,,,,,,
7/10/23,421.799988,1/3/23,,,,,,,
7/11/23,424.049988,1/3/23,,,,,,,
7/12/23,439.019989,1/3/23,,,,,,,
7/13/23,459.769989,1/3/23,,,,,,,
7/14/23,454.690002,1/3/23,,,,,,,
7/17/23,464.609985,1/3/23,,,,,,,
7/18/23,474.940002,1/3/23,,,,,,,
7/19/23,470.769989,1/3/23,,,,,,,
7/20/23,455.200012,1/3/23,,,,,,,
7/21/23,443.089996,1/3/23,,,,,,,
7/24/23,446.119995,1/3/23,,,,,,,
7/25/23,456.790009,1/3/23,,,,,,,
7/26/23,454.519989,1/3/23,,,,,,,
7/27/23,459,1/3/23,,,,,,,
7/28/23,467.5,1/3/23,,,,,,,
7/31/23,467.290009,1/3/23,,,,,,,
8/1/23,465.070007,1/3/23,,,,,,,
8/2/23,442.690002,1/3/23,,,,,,,
8/3/23,445.149994,1/3/23,,,,,,,
8/4/23,446.799988,1/3/23,,,,,,,
8/7/23,454.170013,1/3/23,,,,,,,
8/8/23,446.640015,1/3/23,,,,,,,
8/9/23,425.540009,1/3/23,,,,,,,
8/10/23,423.880005,1/3/23,,,,,,,
8/11/23,408.549988,1/3/23,,,,,,,
8/14/23,437.529999,1/3/23,,,,,,,
8/15/23,439.399994,1/3/23,,,,,,,
8/16/23,434.859985,1/3/23,,,,,,,
8/17/23,433.440002,1/3/23,,,,,,,
8/18/23,432.98999,1/3/23,,,,,,,
8/21/23,469.670013,1/3/23,,,,,,,
8/22/23,456.679993,1/3/23,,,,,,,
8/23/23,471.160004,1/3/23,,,,,,,
8/24/23,471.630005,1/3/23,,,,,,,
8/25/23,460.179993,1/3/23,,,,,,,
8/28/23,468.350006,1/3/23,,,,,,,
8/29/23,487.839996,1/3/23,,,,,,,
8/30/23,492.640015,1/3/23,,,,,,,
8/31/23,493.549988,1/3/23,,,,,,,
9/1/23,485.089996,1/3/23,,,,,,,
