Date,Close,MIN.YEAR,Year,New.Year,Min,Min.Date,Max,Max.Date
7/18/2014,1.666,6/6/2014,,,,,,
7/21/2014,1.685,6/6/2014,,,,,,
7/22/2014,1.658,6/6/2014,,,,,,
7/23/2014,1.65,6/6/2014,,,,,,
7/24/2014,1.7,6/6/2014,,,,,,
7/25/2014,1.676,6/6/2014,,,,,,
7/28/2014,1.703,6/6/2014,,,,,,
7/29/2014,1.686,6/6/2014,,,,,,
7/30/2014,1.769,6/6/2014,,,,,,
7/31/2014,1.763,6/6/2014,,,,,,
8/1/2014,1.673,6/6/2014,,,,,,
8/4/2014,1.658,6/6/2014,,,,,,
8/5/2014,1.664,6/6/2014,,,,,,
8/6/2014,1.65,6/6/2014,,,,,,
8/7/2014,1.602,6/6/2014,,,,,,
8/8/2014,1.61,6/6/2014,,,,,,
8/11/2014,1.612,6/6/2014,,,,,,
8/12/2014,1.613,6/6/2014,,,,,,
8/13/2014,1.577,6/6/2014,,,,,,
8/14/2014,1.567,6/6/2014,,,,,,
8/15/2014,1.541,6/6/2014,,,,,,
8/18/2014,1.567,6/6/2014,,,,,,
8/19/2014,1.58,6/6/2014,,,,,,
8/20/2014,1.63,6/6/2014,,,,,,
8/21/2014,1.627,6/6/2014,,,,,,
8/22/2014,1.661,6/6/2014,,,,,,
8/25/2014,1.671,6/6/2014,,,,,,
8/26/2014,1.656,6/6/2014,,,,,,
8/27/2014,1.638,6/6/2014,,,,,,
8/28/2014,1.631,6/6/2014,,,,,,
8/29/2014,1.628,6/6/2014,,,,,,
9/2/2014,1.686,6/6/2014,,,,,,
9/4/2014,1.714,6/6/2014,,,,,,
9/5/2014,1.689,6/6/2014,,,,,,
9/8/2014,1.714,6/6/2014,,,,,,
9/9/2014,1.76,6/6/2014,,,,,,
9/10/2014,1.782,6/6/2014,,,,,,
9/11/2014,1.78,6/6/2014,,,,,,
9/12/2014,1.819,6/6/2014,,,,,,
9/15/2014,1.795,6/6/2014,,,,,,
9/16/2014,1.774,6/6/2014,,,,,,
9/17/2014,1.804,6/6/2014,,,,,,
9/18/2014,1.841,6/6/2014,,,,,,
9/19/2014,1.819,6/6/2014,,,,,,
9/22/2014,1.786,6/6/2014,,,,,,
9/23/2014,1.761,6/6/2014,,,,,,
9/24/2014,1.801,6/6/2014,,,,,,
9/25/2014,1.763,6/6/2014,,,,,,
9/26/2014,1.802,6/6/2014,,,,,,
9/29/2014,1.773,6/6/2014,,,,,,
9/30/2014,1.78,6/6/2014,,,,,,
10/1/2014,1.683,6/6/2014,,,,,,
10/2/2014,1.699,6/6/2014,,,,,,
10/3/2014,1.737,6/6/2014,,,,,,
10/6/2014,1.692,6/6/2014,,,,,,
10/7/2014,1.637,6/6/2014,,,,,,
10/8/2014,1.573,6/6/2014,,,,,,
10/9/2014,1.57,6/6/2014,,,,,,
10/10/2014,1.559,6/6/2014,,,,,,
10/13/2014,1.537,6/6/2014,,,,,,
10/14/2014,1.452,6/6/2014,,,,,,
10/15/2014,1.311,6/6/2014,,,,,,
10/16/2014,1.372,6/6/2014,,,,,,
10/17/2014,1.42,6/6/2014,,,,,,
10/20/2014,1.395,6/6/2014,,,,,,
10/21/2014,1.41,6/6/2014,,,,,,
10/22/2014,1.441,6/6/2014,,,,,,
10/23/2014,1.494,6/6/2014,,,,,,
10/24/2014,1.497,6/6/2014,,,,,,
10/27/2014,1.484,6/6/2014,,,,,,
10/28/2014,1.502,6/6/2014,,,,,,
10/29/2014,1.597,6/6/2014,,,,,,
10/30/2014,1.58,6/6/2014,,,,,,
10/31/2014,1.613,6/6/2014,,,,,,
11/3/2014,1.634,6/6/2014,,,,,,
11/4/2014,1.634,6/6/2014,,,,,,
11/5/2014,1.634,6/6/2014,,,,,,
11/6/2014,1.659,6/6/2014,,,,,,
11/7/2014,1.593,6/6/2014,,,,,,
11/10/2014,1.641,6/6/2014,,,,,,
11/11/2014,1.64,6/6/2014,,,,,,
11/12/2014,1.64,6/6/2014,,,,,,
11/13/2014,1.623,6/6/2014,,,,,,
11/14/2014,1.604,6/6/2014,,,,,,
11/17/2014,1.627,6/6/2014,,,,,,
11/18/2014,1.609,6/6/2014,,,,,,
11/19/2014,1.639,6/6/2014,,,,,,
11/20/2014,1.624,6/6/2014,,,,,,
11/21/2014,1.611,6/6/2014,,,,,,
11/24/2014,1.603,6/6/2014,,,,,,
11/25/2014,1.568,6/6/2014,,,,,,
11/26/2014,1.552,6/6/2014,,,,,,
11/28/2014,1.511,6/6/2014,,,,,,
12/1/2014,1.521,6/6/2014,,,,,,
12/3/2014,1.608,6/6/2014,,,,,,
12/4/2014,1.587,6/6/2014,,,,,,
12/5/2014,1.682,6/6/2014,,,,,,
12/8/2014,1.664,6/6/2014,,,,,,
12/9/2014,1.626,6/6/2014,,,,,,
12/10/2014,1.569,6/6/2014,,,,,,
12/11/2014,1.603,6/6/2014,,,,,,
12/12/2014,1.53,6/6/2014,,,,,,
12/15/2014,1.577,6/6/2014,,,,,,
12/16/2014,1.526,6/6/2014,,,,,,
12/17/2014,1.612,6/6/2014,,,,,,
12/18/2014,1.659,6/6/2014,,,,,,
12/19/2014,1.654,6/6/2014,,,,,,
12/22/2014,1.659,6/6/2014,,,,,,
12/23/2014,1.727,6/6/2014,,,,,,
12/24/2014,1.759,6/6/2014,,,,,,
12/26/2014,1.756,6/6/2014,,,,,,
12/29/2014,1.712,6/6/2014,,,,,,
12/30/2014,1.684,6/6/2014,,,,,,
1/2/2015,1.618,1/2/2015,,,,,,
1/5/2015,1.568,1/2/2015,,,,,,
1/6/2015,1.493,1/2/2015,,,,,,
1/7/2015,1.473,1/2/2015,,,,,,
1/9/2015,1.443,1/2/2015,,,,,,
1/12/2015,1.388,1/2/2015,,,,,,
1/13/2015,1.359,1/2/2015,,,,,,
1/14/2015,1.303,1/2/2015,,,,,,
1/15/2015,1.224,1/2/2015,,,,,,
1/16/2015,1.283,1/2/2015,,,,,,
1/20/2015,1.293,1/2/2015,,,,,,
1/21/2015,1.336,1/2/2015,,,,,,
1/22/2015,1.382,1/2/2015,,,,,,
1/23/2015,1.324,1/2/2015,,,,,,
1/26/2015,1.35,1/2/2015,,,,,,
1/28/2015,1.241,1/2/2015,,,,,,
1/29/2015,1.275,1/2/2015,,,,,,
1/30/2015,1.187,1/2/2015,,,,,,
2/2/2015,1.185,1/2/2015,,,,,,
2/3/2015,1.279,1/2/2015,,,,,,
2/4/2015,1.291,1/2/2015,,,,,,
2/5/2015,1.3,1/2/2015,,,,,,
2/6/2015,1.464,1/2/2015,,,,,,
2/9/2015,1.484,1/2/2015,,,,,,
2/10/2015,1.51,1/2/2015,,,,,,
2/11/2015,1.514,1/2/2015,,,,,,
2/12/2015,1.497,1/2/2015,,,,,,
2/13/2015,1.516,1/2/2015,,,,,,
2/17/2015,1.619,1/2/2015,,,,,,
2/18/2015,1.52,1/2/2015,,,,,,
2/19/2015,1.573,1/2/2015,,,,,,
2/20/2015,1.605,1/2/2015,,,,,,
2/23/2015,1.545,1/2/2015,,,,,,
2/24/2015,1.459,1/2/2015,,,,,,
2/26/2015,1.528,1/2/2015,,,,,,
2/27/2015,1.505,1/2/2015,,,,,,
3/2/2015,1.578,1/2/2015,,,,,,
3/3/2015,1.614,1/2/2015,,,,,,
3/4/2015,1.599,1/2/2015,,,,,,
3/5/2015,1.573,1/2/2015,,,,,,
3/6/2015,1.696,1/2/2015,,,,,,
3/9/2015,1.653,1/2/2015,,,,,,
3/10/2015,1.607,1/2/2015,,,,,,
3/11/2015,1.61,1/2/2015,,,,,,
3/12/2015,1.577,1/2/2015,,,,,,
3/13/2015,1.582,1/2/2015,,,,,,
3/16/2015,1.569,1/2/2015,,,,,,
3/17/2015,1.556,1/2/2015,,,,,,
3/18/2015,1.421,1/2/2015,,,,,,
3/19/2015,1.477,1/2/2015,,,,,,
3/20/2015,1.416,1/2/2015,,,,,,
3/23/2015,1.396,1/2/2015,,,,,,
3/24/2015,1.37,1/2/2015,,,,,,
3/25/2015,1.408,1/2/2015,,,,,,
3/26/2015,1.473,1/2/2015,,,,,,
3/27/2015,1.417,1/2/2015,,,,,,
3/30/2015,1.419,1/2/2015,,,,,,
3/31/2015,1.375,1/2/2015,,,,,,
4/1/2015,1.326,1/2/2015,,,,,,
4/2/2015,1.346,1/2/2015,,,,,,
4/6/2015,1.305,1/2/2015,,,,,,
4/7/2015,1.328,1/2/2015,,,,,,
4/8/2015,1.336,1/2/2015,,,,,,
4/9/2015,1.393,1/2/2015,,,,,,
4/10/2015,1.403,1/2/2015,,,,,,
4/13/2015,1.38,1/2/2015,,,,,,
4/14/2015,1.342,1/2/2015,,,,,,
4/16/2015,1.29,1/2/2015,,,,,,
4/17/2015,1.292,1/2/2015,,,,,,
4/20/2015,1.323,1/2/2015,,,,,,
4/21/2015,1.341,1/2/2015,,,,,,
4/22/2015,1.388,1/2/2015,,,,,,
4/23/2015,1.357,1/2/2015,,,,,,
4/24/2015,1.322,1/2/2015,,,,,,
4/27/2015,1.342,1/2/2015,,,,,,
4/28/2015,1.38,1/2/2015,,,,,,
4/29/2015,1.422,1/2/2015,,,,,,
4/30/2015,1.442,1/2/2015,,,,,,
5/1/2015,1.507,1/2/2015,,,,,,
5/4/2015,1.499,1/2/2015,,,,,,
5/5/2015,1.545,1/2/2015,,,,,,
5/6/2015,1.578,1/2/2015,,,,,,
5/7/2015,1.558,1/2/2015,,,,,,
5/8/2015,1.495,1/2/2015,,,,,,
5/11/2015,1.593,1/2/2015,,,,,,
5/12/2015,1.574,1/2/2015,,,,,,
5/13/2015,1.562,1/2/2015,,,,,,
5/14/2015,1.513,1/2/2015,,,,,,
5/15/2015,1.46,1/2/2015,,,,,,
5/18/2015,1.531,1/2/2015,,,,,,
5/19/2015,1.584,1/2/2015,,,,,,
5/20/2015,1.553,1/2/2015,,,,,,
5/21/2015,1.51,1/2/2015,,,,,,
5/22/2015,1.562,1/2/2015,,,,,,
5/26/2015,1.524,1/2/2015,,,,,,
5/27/2015,1.532,1/2/2015,,,,,,
5/28/2015,1.507,1/2/2015,,,,,,
5/29/2015,1.467,1/2/2015,,,,,,
6/1/2015,1.556,1/2/2015,,,,,,
6/2/2015,1.608,1/2/2015,,,,,,
6/3/2015,1.685,1/2/2015,,,,,,
6/4/2015,1.641,1/2/2015,,,,,,
6/8/2015,1.707,1/2/2015,,,,,,
6/9/2015,1.735,1/2/2015,,,,,,
6/10/2015,1.789,1/2/2015,,,,,,
6/11/2015,1.726,1/2/2015,,,,,,
6/12/2015,1.734,1/2/2015,,,,,,
6/15/2015,1.7,1/2/2015,,,,,,
6/16/2015,1.668,1/2/2015,,,,,,
6/17/2015,1.622,1/2/2015,,,,,,
6/18/2015,1.64,1/2/2015,,,,,,
6/19/2015,1.578,1/2/2015,,,,,,
6/22/2015,1.654,1/2/2015,,,,,,
6/23/2015,1.694,1/2/2015,,,,,,
6/24/2015,1.666,1/2/2015,,,,,,
6/25/2015,1.704,1/2/2015,,,,,,
6/26/2015,1.755,1/2/2015,,,,,,
6/29/2015,1.625,1/2/2015,,,,,,
6/30/2015,1.628,1/2/2015,,,,,,
7/1/2015,1.702,1/2/2015,,,,,,
7/2/2015,1.645,1/2/2015,,,,,,
7/6/2015,1.548,1/2/2015,,,,,,
7/7/2015,1.52,1/2/2015,,,,,,
7/8/2015,1.493,1/2/2015,,,,,,
7/9/2015,1.569,1/2/2015,,,,,,
7/10/2015,1.678,1/2/2015,,,,,,
7/13/2015,1.698,1/2/2015,,,,,,
7/14/2015,1.661,1/2/2015,,,,,,
7/15/2015,1.623,1/2/2015,,,,,,
7/16/2015,1.651,1/2/2015,,,,,,
7/20/2015,1.704,1/2/2015,,,,,,
7/21/2015,1.666,1/2/2015,,,,,,
7/22/2015,1.668,1/2/2015,,,,,,
7/23/2015,1.638,1/2/2015,,,,,,
7/24/2015,1.623,1/2/2015,,,,,,
7/27/2015,1.572,1/2/2015,,,,,,
7/28/2015,1.587,1/2/2015,,,,,,
7/29/2015,1.608,1/2/2015,,,,,,
7/30/2015,1.623,1/2/2015,,,,,,
7/31/2015,1.548,1/2/2015,,,,,,
8/3/2015,1.514,1/2/2015,,,,,,
8/4/2015,1.592,1/2/2015,,,,,,
8/5/2015,1.643,1/2/2015,,,,,,
8/6/2015,1.614,1/2/2015,,,,,,
8/7/2015,1.582,1/2/2015,,,,,,
8/10/2015,1.62,1/2/2015,,,,,,
8/11/2015,1.525,1/2/2015,,,,,,
8/12/2015,1.504,1/2/2015,,,,,,
8/13/2015,1.574,1/2/2015,,,,,,
8/14/2015,1.597,1/2/2015,,,,,,
8/17/2015,1.553,1/2/2015,,,,,,
8/18/2015,1.581,1/2/2015,,,,,,
8/19/2015,1.5,1/2/2015,,,,,,
8/20/2015,1.488,1/2/2015,,,,,,
8/21/2015,1.439,1/2/2015,,,,,,
8/24/2015,1.364,1/2/2015,,,,,,
8/25/2015,1.48,1/2/2015,,,,,,
8/26/2015,1.473,1/2/2015,,,,,,
8/27/2015,1.484,1/2/2015,,,,,,
8/28/2015,1.525,1/2/2015,,,,,,
8/31/2015,1.541,1/2/2015,,,,,,
9/1/2015,1.504,1/2/2015,,,,,,
9/2/2015,1.52,1/2/2015,,,,,,
9/3/2015,1.488,1/2/2015,,,,,,
9/4/2015,1.465,1/2/2015,,,,,,
9/8/2015,1.522,1/2/2015,,,,,,
9/9/2015,1.516,1/2/2015,,,,,,
9/10/2015,1.545,1/2/2015,,,,,,
9/11/2015,1.506,1/2/2015,,,,,,
9/14/2015,1.51,1/2/2015,,,,,,
9/15/2015,1.601,1/2/2015,,,,,,
9/16/2015,1.612,1/2/2015,,,,,,
9/17/2015,1.502,1/2/2015,,,,,,
9/18/2015,1.437,1/2/2015,,,,,,
9/21/2015,1.502,1/2/2015,,,,,,
9/23/2015,1.439,1/2/2015,,,,,,
9/24/2015,1.445,1/2/2015,,,,,,
9/25/2015,1.479,1/2/2015,,,,,,
9/28/2015,1.419,1/2/2015,,,,,,
9/29/2015,1.375,1/2/2015,,,,,,
9/30/2015,1.375,1/2/2015,,,,,,
10/1/2015,1.37,1/2/2015,,,,,,
10/2/2015,1.286,1/2/2015,,,,,,
10/5/2015,1.346,1/2/2015,,,,,,
10/6/2015,1.331,1/2/2015,,,,,,
10/7/2015,1.365,1/2/2015,,,,,,
10/8/2015,1.398,1/2/2015,,,,,,
10/9/2015,1.406,1/2/2015,,,,,,
10/12/2015,1.4,1/2/2015,,,,,,
10/13/2015,1.362,1/2/2015,,,,,,
10/14/2015,1.28,1/2/2015,,,,,,
10/15/2015,1.333,1/2/2015,,,,,,
10/16/2015,1.346,1/2/2015,,,,,,
10/19/2015,1.346,1/2/2015,,,,,,
10/20/2015,1.388,1/2/2015,,,,,,
10/21/2015,1.359,1/2/2015,,,,,,
10/22/2015,1.345,1/2/2015,,,,,,
10/23/2015,1.415,1/2/2015,,,,,,
10/26/2015,1.398,1/2/2015,,,,,,
10/27/2015,1.357,1/2/2015,,,,,,
10/28/2015,1.459,1/2/2015,,,,,,
10/29/2015,1.532,1/2/2015,,,,,,
10/30/2015,1.528,1/2/2015,,,,,,
11/2/2015,1.564,1/2/2015,,,,,,
11/3/2015,1.594,1/2/2015,,,,,,
11/4/2015,1.637,1/2/2015,,,,,,
11/5/2015,1.646,1/2/2015,,,,,,
11/6/2015,1.739,1/2/2015,,,,,,
11/9/2015,1.736,1/2/2015,,,,,,
11/10/2015,1.703,1/2/2015,,,,,,
11/11/2015,1.718,1/2/2015,,,,,,
11/12/2015,1.718,1/2/2015,,,,,,
11/13/2015,1.67,1/2/2015,,,,,,
11/16/2015,1.652,1/2/2015,,,,,,
11/17/2015,1.654,1/2/2015,,,,,,
11/18/2015,1.676,1/2/2015,,,,,,
11/19/2015,1.671,1/2/2015,,,,,,
11/20/2015,1.686,1/2/2015,,,,,,
11/23/2015,1.681,1/2/2015,,,,,,
11/24/2015,1.668,1/2/2015,,,,,,
11/25/2015,1.664,1/2/2015,,,,,,
11/27/2015,1.653,1/2/2015,,,,,,
11/30/2015,1.654,1/2/2015,,,,,,
12/1/2015,1.596,1/2/2015,,,,,,
12/2/2015,1.635,1/2/2015,,,,,,
12/3/2015,1.743,1/2/2015,,,,,,
12/4/2015,1.712,1/2/2015,,,,,,
12/7/2015,1.674,1/2/2015,,,,,,
12/8/2015,1.678,1/2/2015,,,,,,
12/9/2015,1.633,1/2/2015,,,,,,
12/10/2015,1.681,1/2/2015,,,,,,
12/11/2015,1.571,1/2/2015,,,,,,
12/15/2015,1.694,1/2/2015,,,,,,
12/16/2015,1.737,1/2/2015,,,,,,
12/17/2015,1.721,1/2/2015,,,,,,
12/18/2015,1.676,1/2/2015,,,,,,
12/21/2015,1.666,1/2/2015,,,,,,
12/22/2015,1.706,1/2/2015,,,,,,
12/23/2015,1.724,1/2/2015,,,,,,
12/24/2015,1.718,1/2/2015,,,,,,
12/28/2015,1.716,1/2/2015,,,,,,
12/29/2015,1.783,1/2/2015,,,,,,
12/30/2015,1.799,1/2/2015,,,,,,
12/31/2015,1.758,1/2/2015,,,,,,
1/4/2016,1.735,1/4/2016,,,,,,
1/5/2016,1.724,1/4/2016,,,,,,
1/6/2016,1.65,1/4/2016,,,,,,
1/7/2016,1.612,1/4/2016,,,,,,
1/8/2016,1.578,1/4/2016,,,,,,
1/11/2016,1.576,1/4/2016,,,,,,
1/12/2016,1.537,1/4/2016,,,,,,
1/13/2016,1.509,1/4/2016,,,,,,
1/15/2016,1.453,1/4/2016,,,,,,
1/19/2016,1.471,1/4/2016,,,,,,
1/20/2016,1.417,1/4/2016,,,,,,
1/21/2016,1.434,1/4/2016,,,,,,
1/25/2016,1.46,1/4/2016,,,,,,
1/26/2016,1.427,1/4/2016,,,,,,
1/27/2016,1.42,1/4/2016,,,,,,
1/28/2016,1.401,1/4/2016,,,,,,
1/29/2016,1.335,1/4/2016,,,,,,
2/1/2016,1.383,1/4/2016,,,,,,
2/2/2016,1.281,1/4/2016,,,,,,
2/3/2016,1.273,1/4/2016,,,,,,
2/4/2016,1.25,1/4/2016,,,,,,
2/5/2016,1.25,1/4/2016,,,,,,
2/9/2016,1.155,1/4/2016,,,,,,
2/10/2016,1.146,1/4/2016,,,,,,
2/11/2016,1.108,1/4/2016,,,,,,
2/12/2016,1.199,1/4/2016,,,,,,
2/16/2016,1.219,1/4/2016,,,,,,
2/17/2016,1.264,1/4/2016,,,,,,
2/18/2016,1.213,1/4/2016,,,,,,
2/19/2016,1.226,1/4/2016,,,,,,
2/22/2016,1.242,1/4/2016,,,,,,
2/23/2016,1.218,1/4/2016,,,,,,
2/24/2016,1.215,1/4/2016,,,,,,
2/25/2016,1.151,1/4/2016,,,,,,
2/26/2016,1.24,1/4/2016,,,,,,
2/29/2016,1.22,1/4/2016,,,,,,
3/1/2016,1.318,1/4/2016,,,,,,
3/2/2016,1.347,1/4/2016,,,,,,
3/3/2016,1.331,1/4/2016,,,,,,
3/4/2016,1.384,1/4/2016,,,,,,
3/7/2016,1.417,1/4/2016,,,,,,
3/9/2016,1.393,1/4/2016,,,,,,
3/10/2016,1.442,1/4/2016,,,,,,
3/11/2016,1.482,1/4/2016,,,,,,
3/14/2016,1.478,1/4/2016,,,,,,
3/15/2016,1.488,1/4/2016,,,,,,
3/16/2016,1.408,1/4/2016,,,,,,
3/17/2016,1.379,1/4/2016,,,,,,
3/18/2016,1.335,1/4/2016,,,,,,
3/21/2016,1.379,1/4/2016,,,,,,
3/22/2016,1.409,1/4/2016,,,,,,
3/23/2016,1.352,1/4/2016,,,,,,
3/24/2016,1.379,1/4/2016,,,,,,
3/28/2016,1.354,1/4/2016,,,,,,
3/29/2016,1.278,1/4/2016,,,,,,
3/30/2016,1.269,1/4/2016,,,,,,
3/31/2016,1.224,1/4/2016,,,,,,
4/1/2016,1.242,1/4/2016,,,,,,
4/4/2016,1.224,1/4/2016,,,,,,
4/5/2016,1.184,1/4/2016,,,,,,
4/6/2016,1.2,1/4/2016,,,,,,
4/7/2016,1.14,1/4/2016,,,,,,
4/8/2016,1.159,1/4/2016,,,,,,
4/11/2016,1.158,1/4/2016,,,,,,
4/12/2016,1.213,1/4/2016,,,,,,
4/13/2016,1.211,1/4/2016,,,,,,
4/14/2016,1.239,1/4/2016,,,,,,
4/15/2016,1.209,1/4/2016,,,,,,
4/18/2016,1.227,1/4/2016,,,,,,
4/20/2016,1.322,1/4/2016,,,,,,
4/21/2016,1.339,1/4/2016,,,,,,
4/22/2016,1.357,1/4/2016,,,,,,
4/25/2016,1.37,1/4/2016,,,,,,
4/26/2016,1.395,1/4/2016,,,,,,
4/27/2016,1.336,1/4/2016,,,,,,
4/28/2016,1.3,1/4/2016,,,,,,
4/29/2016,1.279,1/4/2016,,,,,,
5/2/2016,1.32,1/4/2016,,,,,,
5/3/2016,1.257,1/4/2016,,,,,,
5/4/2016,1.241,1/4/2016,,,,,,
5/5/2016,1.208,1/4/2016,,,,,,
5/6/2016,1.235,1/4/2016,,,,,,
5/9/2016,1.201,1/4/2016,,,,,,
5/10/2016,1.206,1/4/2016,,,,,,
5/11/2016,1.2,1/4/2016,,,,,,
5/12/2016,1.24,1/4/2016,,,,,,
5/13/2016,1.209,1/4/2016,,,,,,
5/16/2016,1.262,1/4/2016,,,,,,
5/17/2016,1.284,1/4/2016,,,,,,
5/18/2016,1.408,1/4/2016,,,,,,
5/19/2016,1.373,1/4/2016,,,,,,
5/20/2016,1.372,1/4/2016,,,,,,
5/23/2016,1.373,1/4/2016,,,,,,
5/24/2016,1.396,1/4/2016,,,,,,
5/25/2016,1.405,1/4/2016,,,,,,
5/26/2016,1.343,1/4/2016,,,,,,
5/27/2016,1.386,1/4/2016,,,,,,
5/31/2016,1.359,1/4/2016,,,,,,
6/1/2016,1.385,1/4/2016,,,,,,
6/2/2016,1.36,1/4/2016,,,,,,
6/3/2016,1.232,1/4/2016,,,,,,
6/6/2016,1.237,1/4/2016,,,,,,
6/7/2016,1.229,1/4/2016,,,,,,
6/8/2016,1.234,1/4/2016,,,,,,
6/9/2016,1.213,1/4/2016,,,,,,
6/10/2016,1.166,1/4/2016,,,,,,
6/13/2016,1.131,1/4/2016,,,,,,
6/14/2016,1.131,1/4/2016,,,,,,
6/15/2016,1.099,1/4/2016,,,,,,
6/16/2016,1.078,1/4/2016,,,,,,
6/17/2016,1.121,1/4/2016,,,,,,
6/20/2016,1.163,1/4/2016,,,,,,
6/21/2016,1.194,1/4/2016,,,,,,
6/22/2016,1.203,1/4/2016,,,,,,
6/24/2016,1.094,1/4/2016,,,,,,
6/27/2016,1.001,1/4/2016,,,,,,
6/28/2016,1.001,1/4/2016,,,,,,
6/29/2016,1.024,1/4/2016,,,,,,
6/30/2016,1.011,1/4/2016,,,,,,
7/1/2016,1.004,1/4/2016,,,,,,
7/5/2016,0.938,1/4/2016,,,,,,
7/6/2016,0.962,1/4/2016,,,,,,
7/7/2016,0.959,1/4/2016,,,,,,
7/8/2016,0.952,1/4/2016,,,,,,
7/11/2016,1.025,1/4/2016,,,,,,
7/12/2016,1.083,1/4/2016,,,,,,
7/13/2016,1.055,1/4/2016,,,,,,
7/14/2016,1.091,1/4/2016,,,,,,
7/15/2016,1.145,1/4/2016,,,,,,
7/18/2016,1.13,1/4/2016,,,,,,
7/19/2016,1.112,1/4/2016,,,,,,
7/20/2016,1.138,1/4/2016,,,,,,
7/21/2016,1.102,1/4/2016,,,,,,
7/22/2016,1.12,1/4/2016,,,,,,
7/25/2016,1.136,1/4/2016,,,,,,
7/26/2016,1.138,1/4/2016,,,,,,
7/27/2016,1.101,1/4/2016,,,,,,
7/28/2016,1.094,1/4/2016,,,,,,
8/1/2016,1.053,1/4/2016,,,,,,
8/2/2016,1.075,1/4/2016,,,,,,
8/3/2016,1.07,1/4/2016,,,,,,
8/4/2016,1.028,1/4/2016,,,,,,
8/5/2016,1.13,1/4/2016,,,,,,
8/8/2016,1.138,1/4/2016,,,,,,
8/9/2016,1.107,1/4/2016,,,,,,
8/10/2016,1.07,1/4/2016,,,,,,
8/11/2016,1.151,1/4/2016,,,,,,
8/12/2016,1.101,1/4/2016,,,,,,
8/15/2016,1.13,1/4/2016,,,,,,
8/16/2016,1.158,1/4/2016,,,,,,
8/17/2016,1.148,1/4/2016,,,,,,
8/18/2016,1.114,1/4/2016,,,,,,
8/19/2016,1.163,1/4/2016,,,,,,
8/22/2016,1.133,1/4/2016,,,,,,
8/23/2016,1.143,1/4/2016,,,,,,
8/24/2016,1.143,1/4/2016,,,,,,
8/25/2016,1.157,1/4/2016,,,,,,
8/26/2016,1.241,1/4/2016,,,,,,
8/29/2016,1.177,1/4/2016,,,,,,
8/30/2016,1.182,1/4/2016,,,,,,
8/31/2016,1.18,1/4/2016,,,,,,
9/1/2016,1.182,1/4/2016,,,,,,
9/2/2016,1.19,1/4/2016,,,,,,
9/6/2016,1.122,1/4/2016,,,,,,
9/7/2016,1.123,1/4/2016,,,,,,
9/8/2016,1.19,1/4/2016,,,,,,
9/9/2016,1.223,1/4/2016,,,,,,
9/12/2016,1.203,1/4/2016,,,,,,
9/13/2016,1.254,1/4/2016,,,,,,
9/14/2016,1.198,1/4/2016,,,,,,
9/15/2016,1.189,1/4/2016,,,,,,
9/16/2016,1.21,1/4/2016,,,,,,
9/19/2016,1.207,1/4/2016,,,,,,
9/20/2016,1.2,1/4/2016,,,,,,
9/21/2016,1.2,1/4/2016,,,,,,
9/22/2016,1.174,1/4/2016,,,,,,
9/23/2016,1.153,1/4/2016,,,,,,
9/26/2016,1.127,1/4/2016,,,,,,
9/27/2016,1.112,1/4/2016,,,,,,
9/28/2016,1.13,1/4/2016,,,,,,
9/29/2016,1.115,1/4/2016,,,,,,
9/30/2016,1.156,1/4/2016,,,,,,
10/4/2016,1.227,1/4/2016,,,,,,
10/5/2016,1.256,1/4/2016,,,,,,
10/6/2016,1.283,1/4/2016,,,,,,
10/7/2016,1.27,1/4/2016,,,,,,
10/10/2016,1.258,1/4/2016,,,,,,
10/11/2016,1.294,1/4/2016,,,,,,
10/12/2016,1.304,1/4/2016,,,,,,
10/13/2016,1.254,1/4/2016,,,,,,
10/14/2016,1.282,1/4/2016,,,,,,
10/17/2016,1.256,1/4/2016,,,,,,
10/18/2016,1.234,1/4/2016,,,,,,
10/19/2016,1.234,1/4/2016,,,,,,
10/20/2016,1.243,1/4/2016,,,,,,
10/21/2016,1.245,1/4/2016,,,,,,
10/24/2016,1.269,1/4/2016,,,,,,
10/25/2016,1.276,1/4/2016,,,,,,
10/26/2016,1.302,1/4/2016,,,,,,
10/27/2016,1.338,1/4/2016,,,,,,
10/28/2016,1.323,1/4/2016,,,,,,
10/31/2016,1.313,1/4/2016,,,,,,
11/1/2016,1.286,1/4/2016,,,,,,
11/2/2016,1.261,1/4/2016,,,,,,
11/3/2016,1.263,1/4/2016,,,,,,
11/4/2016,1.244,1/4/2016,,,,,,
11/7/2016,1.291,1/4/2016,,,,,,
11/8/2016,1.331,1/4/2016,,,,,,
11/9/2016,1.474,1/4/2016,,,,,,
11/10/2016,1.529,1/4/2016,,,,,,
11/14/2016,1.647,1/4/2016,,,,,,
11/15/2016,1.674,1/4/2016,,,,,,
11/16/2016,1.672,1/4/2016,,,,,,
11/17/2016,1.713,1/4/2016,,,,,,
11/18/2016,1.777,1/4/2016,,,,,,
11/21/2016,1.796,1/4/2016,,,,,,
11/22/2016,1.781,1/4/2016,,,,,,
11/23/2016,1.837,1/4/2016,,,,,,
11/25/2016,1.849,1/4/2016,,,,,,
11/28/2016,1.801,1/4/2016,,,,,,
11/29/2016,1.781,1/4/2016,,,,,,
11/30/2016,1.834,1/4/2016,,,,,,
12/1/2016,1.893,1/4/2016,,,,,,
12/2/2016,1.829,1/4/2016,,,,,,
